time;position;velocity;reward;puff;CTRL;Cloud;Switch_ID;teleport;port_A;port_B;port_C;Trigger;optoport;Systime;Keyboard;
28,22;-139,2701;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.7726899;NONE;
28,23;-138,4301;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.7825551;NONE;
28,24;-137,5901;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.7917397;NONE;
28,25;-136,7501;11;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.8113544;NONE;
28,26;-135,4301;11;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.8210860;NONE;
28,27;-134,11;11;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.8306580;NONE;
28,28;-132,79;11;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.8402159;NONE;
28,29;-131,47;11;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.8497409;NONE;
28,3;-130,15;11;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.8597534;NONE;
28,31;-128,83;11;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.8683649;NONE;
28,32;-127,51;11;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.8784960;NONE;
28,33;-126,19;36;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.8985767;NONE;
28,34;-121,87;36;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.9070159;NONE;
28,35;-117,55;36;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.9176882;NONE;
28,36;-113,23;36;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.9265202;NONE;
28,37;-108,91;36;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.9361926;NONE;
28,38;-104,59;22;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.9560754;NONE;
28,39;-101,95;22;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.9650506;NONE;
28,4;-99,31001;22;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.9750978;NONE;
28,41;-96,67001;22;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.9838441;NONE;
28,42;-94,03001;22;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:20.9935962;NONE;
28,43;-91,39001;22;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.0030900;NONE;
28,44;-88,75001;22;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.0128576;NONE;
28,45;-86,11001;22;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.0225618;NONE;
28,46;-83,47001;19;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.0419430;NONE;
28,47;-81,19001;19;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.0515647;NONE;
28,48;-78,91001;19;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.0604141;NONE;
28,49;-76,63001;19;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.0706757;NONE;
28,5;-74,35001;19;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.0796446;NONE;
28,51;-72,07001;19;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.0893070;NONE;
28,52;-69,79002;5;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.1097801;NONE;
28,53;-69,19002;5;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.1185092;NONE;
28,54;-68,59002;5;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.1269319;NONE;
28,55;-67,99002;5;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.1370139;NONE;
28,56;-67,39002;5;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.1468727;NONE;
28,57;-66,79002;5;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.1568864;NONE;
28,58;-66,19003;5;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.1655107;NONE;
28,59;-65,59003;5;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.1760283;NONE;
28,6;-64,99003;5;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.1846134;NONE;
28,61;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.2050944;NONE;
28,62;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.2139309;NONE;
28,63;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.2234959;NONE;
28,64;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.2331251;NONE;
28,65;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.2420963;NONE;
28,66;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.2517067;NONE;
28,67;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.2614617;NONE;
28,68;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.2817355;NONE;
28,69;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.2906166;NONE;
28,7;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.2992803;NONE;
28,71;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.3096255;NONE;
28,72;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.3186988;NONE;
28,73;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.3284264;NONE;
28,74;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.3374518;NONE;
28,75;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.3475145;NONE;
28,76;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.3566794;NONE;
28,77;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.3764265;NONE;
28,78;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.3857382;NONE;
28,79;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.3948374;NONE;
28,8;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.4045616;NONE;
28,81;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.4136267;NONE;
28,82;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.4237255;NONE;
28,83;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.4328636;NONE;
28,84;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.4431095;NONE;
28,85;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.4622385;NONE;
28,86;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.4715865;NONE;
28,87;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.4805282;NONE;
28,88;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.4903723;NONE;
28,89;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.4996838;NONE;
28,9;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.5093346;NONE;
28,91;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.5194021;NONE;
28,92;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.5282540;NONE;
28,93;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.5386225;NONE;
28,94;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.5582972;NONE;
28,95;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.5664086;NONE;
28,96;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.5760089;NONE;
28,97;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.5850552;NONE;
28,98;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.5956096;NONE;
28,99;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.6047754;NONE;
29;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.6146615;NONE;
29,01;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.6237366;NONE;
29,02;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.6333772;NONE;
29,03;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.6535681;NONE;
29,04;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.6623551;NONE;
29,05;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.6719374;NONE;
29,06;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.6815427;NONE;
29,07;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.6906496;NONE;
29,08;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.7007326;NONE;
29,09;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.7097019;NONE;
29,1;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.7192960;NONE;
29,11;-64,39003;0;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.7294682;NONE;
29,12;-64,39003;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.7486325;NONE;
29,13;-63,91003;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.7573342;NONE;
29,14;-63,43002;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.7675014;NONE;
29,15;-62,95002;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.7771345;NONE;
29,16;-62,47002;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.7866596;NONE;
29,17;-61,99001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.7954353;NONE;
29,18;-61,51001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.8052251;NONE;
29,19;-61,03001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.8152939;NONE;
29,2;-60,55001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.8249190;NONE;
29,21;-60,07001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.8345452;NONE;
29,22;-59,59001;9;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.8534575;NONE;
29,23;-58,51001;9;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.8626129;NONE;
29,24;-57,43001;9;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.8726697;NONE;
29,25;-56,35001;9;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.8825130;NONE;
29,26;-55,27;9;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.8916050;NONE;
29,27;-54,19;9;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.9012265;NONE;
29,28;-53,11;9;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.9107534;NONE;
29,29;-52,03;9;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.9193448;NONE;
29,3;-50,95;9;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.9296347;NONE;
29,31;-49,87;10;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.9494084;NONE;
29,32;-48,66999;10;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.9586231;NONE;
29,33;-47,46999;10;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.9671927;NONE;
29,34;-46,26999;10;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.9770560;NONE;
29,35;-45,06999;10;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.9877575;NONE;
29,36;-43,86999;10;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:21.9968246;NONE;
29,37;-42,66999;10;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.0065550;NONE;
29,38;-41,46999;10;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.0160871;NONE;
29,39;-40,26999;10;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.0256930;NONE;
29,4;-39,06999;10;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.0353182;NONE;
29,41;-37,86999;10;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.0453752;NONE;
29,42;-36,66999;20;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.0650354;NONE;
29,43;-34,26999;20;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.0739179;NONE;
29,44;-31,86998;20;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.0828748;NONE;
29,45;-29,46998;20;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.0926174;NONE;
29,46;-27,06998;20;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.1023454;NONE;
29,47;-24,66998;20;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.1120168;NONE;
29,48;-22,26998;20;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.1216125;NONE;
29,49;-19,86998;20;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.1313382;NONE;
29,5;-17,46998;20;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.1411777;NONE;
29,51;-15,06998;20;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.1504994;NONE;
29,52;-12,66998;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.1704697;NONE;
29,53;-11,82998;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.1796213;NONE;
29,54;-10,98998;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.1886485;NONE;
29,55;-10,14998;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.1985210;NONE;
29,56;-9,309984;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.2068365;NONE;
29,57;-8,469984;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.2174181;NONE;
29,58;-7,629984;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.2273915;NONE;
29,59;-6,789984;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.2365242;NONE;
29,6;-5,949984;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.2458480;NONE;
29,61;-5,109983;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.2553328;NONE;
29,62;-4,269983;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.2655542;NONE;
29,63;-3,429983;7;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.2743982;NONE;
29,64;-2,589983;2;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.2938200;NONE;
29,65;-2,349983;2;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.3038197;NONE;
29,66;-2,109983;2;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.3125663;NONE;
29,67;-1,869984;2;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.3223720;NONE;
29,68;-1,629984;2;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.3319217;NONE;
29,69;-1,389984;2;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.3415552;NONE;
29,7;-1,149984;2;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.3514476;NONE;
29,71;-0,9099846;2;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.3605381;NONE;
29,72;-0,6699846;2;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.3697562;NONE;
29,73;-0,4299846;2;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.3798378;NONE;
29,74;-0,1899846;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.3997967;NONE;
29,75;0,1700153;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.4084303;NONE;
29,76;0,5300152;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.4183536;NONE;
29,77;0,8900151;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.4276000;NONE;
29,78;1,250015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.4367126;NONE;
29,79;1,610015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.4463521;NONE;
29,8;1,970015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.4558866;NONE;
29,81;2,330015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.4657256;NONE;
29,82;2,690015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.4755649;NONE;
29,83;3,050015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.4845405;NONE;
29,84;3,410015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.4944017;NONE;
29,85;3,770015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.5040917;NONE;
29,86;4,130015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.5237743;NONE;
29,87;4,490015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.5324795;NONE;
29,88;4,850015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.5415261;NONE;
29,89;5,210015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.5518424;NONE;
29,9;5,570015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.5613769;NONE;
29,91;5,930015;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.5703597;NONE;
29,92;6,290014;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.5804931;NONE;
29,93;6,650014;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.5896691;NONE;
29,94;7,010014;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.5986807;NONE;
29,95;7,370014;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.6083149;NONE;
29,96;7,730014;3;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.6184933;NONE;
29,97;8,090014;6;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.6384896;NONE;
29,98;8,810013;6;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.6474972;NONE;
29,99;9,530012;6;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.6565890;NONE;
30;10,25001;6;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.6662567;NONE;
30,01;10,97001;6;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.6759199;NONE;
30,02;11,69001;6;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.6856543;NONE;
30,03;12,41001;6;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.6945011;NONE;
30,04;13,13001;6;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.7042363;NONE;
30,05;13,85001;6;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.7131137;NONE;
30,06;14,57001;6;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.7232105;NONE;
30,07;15,29001;6;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.7332688;NONE;
30,08;16,01001;6;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.7429141;NONE;
30,09;16,73001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.7616338;NONE;
30,1;17,21001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.7714590;NONE;
30,11;17,69001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.7810078;NONE;
30,12;18,17001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.7903800;NONE;
30,13;18,65001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.7998547;NONE;
30,14;19,13001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.8093694;NONE;
30,15;19,61001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.8185475;NONE;
30,16;20,09001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.8286820;NONE;
30,17;20,57001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.8371421;NONE;
30,18;21,05001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.8472725;NONE;
30,19;21,53001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.8573533;NONE;
30,2;22,01001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.8661051;NONE;
30,21;22,49001;4;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.8762236;NONE;
30,22;22,97001;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.8951968;NONE;
30,23;23,09001;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.9045306;NONE;
30,24;23,21001;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.9136500;NONE;
30,25;23,33001;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.9232783;NONE;
30,26;23,45001;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.9330820;NONE;
30,27;23,57001;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.9430137;NONE;
30,28;23,69001;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.9530036;NONE;
30,29;23,81001;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.9625742;NONE;
30,3;23,93002;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.9717936;NONE;
30,31;24,05002;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.9815425;NONE;
30,32;24,17002;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:22.9904995;NONE;
30,33;24,29002;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.0096211;NONE;
30,34;24,41002;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.0193075;NONE;
30,35;24,53002;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.0288948;NONE;
30,36;24,65002;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.0384984;NONE;
30,37;24,77002;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.0484057;NONE;
30,38;24,89002;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.0575740;NONE;
30,39;25,01002;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.0672206;NONE;
30,4;25,13002;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.0762872;NONE;
30,41;25,25002;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.0863648;NONE;
30,42;25,37003;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.0961163;NONE;
30,43;25,49003;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.1052170;NONE;
30,44;25,61003;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.1145529;NONE;
30,45;25,73003;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.1244436;NONE;
30,46;25,85003;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.1443188;NONE;
30,47;25,97003;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.1528688;NONE;
30,48;26,09003;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.1628793;NONE;
30,49;26,21003;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.1723869;NONE;
30,5;26,33003;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.1819058;NONE;
30,51;26,45003;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.1915108;NONE;
30,52;26,57003;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.2002119;NONE;
30,53;26,69003;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.2101201;NONE;
30,54;26,81004;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.2202161;NONE;
30,55;26,93004;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.2293826;NONE;
30,56;27,05004;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.2387176;NONE;
30,57;27,17004;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.2484560;NONE;
30,58;27,29004;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.2584965;NONE;
30,59;27,41004;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.2785738;NONE;
30,6;27,53004;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.2871955;NONE;
30,61;27,65004;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.2962460;NONE;
30,62;27,77004;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.3053026;NONE;
30,63;27,89004;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.3156576;NONE;
30,64;28,01004;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.3243561;NONE;
30,65;28,13004;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.3345196;NONE;
30,66;28,25005;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.3440489;NONE;
30,67;28,37005;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.3534417;NONE;
30,68;28,49005;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.3625433;NONE;
30,69;28,61005;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.3728070;NONE;
30,7;28,73005;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.3823555;NONE;
30,71;28,85005;1;0;1;0;0;8;0;0;0;1;0;0;2024-03-04 13:06:23.4012997;NONE;
